Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-I-SF-S1-001-A6-RNAseq_S14	69.41740941039025	1178852	97.12	1649232.0	1.812079823042458	70.84301238015163	51.0	132.59015032316418	36.36363636363637	1698208.0
DDB-PD-003-AMBR-R9--S12-RNAseq_S7	68.67843756030081	2612422	91.38	3475852.0	14.34208129950744	76.92676558964777	53.0	134.1806642540208	36.36363636363637	3803846.0
DDB-PD-004-AMBR-R1--S02-RNAseq_S15	21.46318849810716	167139	28.96	225506.0	5.344030689046732	81.53119913287654	82.0	145.3351944976654	36.36363636363637	778724.0
DDB-PD-004-AMBR-R1--S07-RNAseq_S16	73.29178681975714	1329771	97.13	1762345.0	1.7704498071701464	66.08763320662334	51.0	132.863735372188	18.181818181818183	1814352.0
DDB-PD-004-AMBR-R6--S10-RNAseq_S17	73.44845039962267	1149267	96.7	1513078.0	2.3081345698188116	70.67921499260186	51.0	135.11663511694698	36.36363636363637	1564726.0
DDB-PD-004-AMBR-R7--S10-RNAseq_S18	73.56780080117416	2033556	96.7	2673033.0	0.9514253362138488	76.02802772895159	51.0	132.90140594379625	36.36363636363637	2764193.0
DDB-PD-004-AMBR-R8--S10-RNAseq_S19	74.0198946752487	1576190	96.3	2050723.0	1.832539415741325	66.97853864864686	51.0	133.99718420185084	18.181818181818183	2129414.0
DDB-PD-006-AMBR-R2--S07-RNAseq_S21	67.81184711329706	1127256	96.21	1599274.0	1.0590193650956983	68.83046786911325	51.0	131.57283846940047	27.27272727272727	1662329.0
DDB-PD-006-AMBR-R2--S10-RNAseq2_S27	74.48556389159555	2045603	96.73	2656634.0	0.8467352631746237	71.30845864545638	51.0	136.28838862938898	18.181818181818183	2746308.0
DDB-PD-006-AMBR-R4--S02-RNAseq_S20	77.05479806339484	1787622	96.5	2238688.0	0.8571178038761248	72.73841476397733	51.0	136.28343497406826	27.27272727272727	2319936.0
DDB-PD-006-AMBR-R4--S07-RNAseq_S22	69.65203408375054	1176434	96.93	1637168.0	0.8275080121683632	67.36878712712164	51.0	135.26439477186716	18.181818181818183	1689016.0
DDB-PD-006-AMBR-R4--S10-RNAseq_S28	73.32607093698925	2040875	96.6	2688702.0	1.0282842945775872	70.38756676102567	51.0	134.59480319492744	18.181818181818183	2783287.0
DDB-PD-006-AMBR-R5--S07-RNAseq2_S23	75.24515681761979	1609600	96.45	2063177.0	0.9552037813302839	67.47064112255929	51.0	134.46178302412042	18.181818181818183	2139141.0
DDB-PD-006-AMBR-R5--S10-RNAseq_S8	64.54034437910519	1343810	96.55	2010291.0	0.8371358062039197	73.24032769187234	51.0	132.26015549506178	36.36363636363637	2082124.0
DDB-PD-006-AMBR-R6--S07-RNAseq2_S24	69.26265482108104	1449542	93.95	1966225.0	1.4236105975331113	66.42478620879545	52.0	135.74370119919593	18.181818181818183	2092819.0
DDB-PD-006-AMBR-R6--S10-RNAseq_S9	70.09565591956812	668817	95.19	908261.0	0.7579003578008379	67.84534705029607	51.0	134.8353642879676	36.36363636363637	954149.0
DDB-PD-006-AMBR-R7--S07-RNAseq2_S25	71.44161922329333	1397786	95.96	1877476.0	1.0081319235232393	68.6154772840905	51.0	134.2869653260879	18.181818181818183	1956543.0
DDB-PD-006-AMBR-R7--S10-RNAseq_S10	71.3066401382315	683810	95.12	912176.0	0.7875311719746123	61.940247239436644	51.0	133.97187819026854	36.36363636363637	958971.0
DDB-PD-006-AMBR-R8--S09-RNAseq2_S26	72.77524015011534	1521870	96.75	2023187.0	0.9444071589798665	72.49066118407853	51.0	134.7157936717432	36.36363636363637	2091192.0
DDB-PD-009-AMBR-R1--S02-RNAseq_S11	79.21612104891125	966020	96.79	1180364.0	0.9178324217214426	66.34089169715824	51.0	134.65346944666308	27.27272727272727	1219474.0
DDB-PD-009-AMBR-R1--S07-RNAseq_S36	72.30184713117768	1927547	93.78	2500146.0	0.95274071198869	69.2199279695397	52.0	137.5627354675893	36.36363636363637	2665972.0
DDB-PD-009-AMBR-R1--S10-RNAseq_S2	74.64815978013922	2311484	95.39	2953737.0	7.489149431567932	69.89344863191258	51.0	129.48026791495573	27.27272727272727	3096505.0
DDB-PD-009-AMBR-R10--S03-RNAseq_S34	74.73418263027524	1949625	95.32	2486722.0	5.143209725712417	69.77439952343957	52.0	137.8521672865047	27.27272727272727	2608746.0
DDB-PD-009-AMBR-R10--S09-RNAseq_S44	76.9977404287245	1749816	95.51	2170428.0	5.394587429044903	68.05840820409233	51.0	132.73565568270075	36.36363636363637	2272555.0
DDB-PD-009-AMBR-R11--S03-RNAseq_S35	75.5421111649897	1794663	94.32	2240795.0	0.9796506667183924	65.68938334050065	52.0	137.71298583329965	36.36363636363637	2375712.0
DDB-PD-009-AMBR-R11--S09-RNAseq_S1	71.37101536949562	2036300	92.17	2629581.0	1.0380631043614486	72.19094343182596	52.0	132.6842630819114	36.36363636363637	2853119.0
