Module	Section	Sample Name	Source
featureCounts	all_sections	DDB-PD-005-AMBR-R1--S02-RNAseq_S21	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-005-AMBR-R1--S02-RNAseq_S21_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R3--S02-RNAseq_S23	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-005-AMBR-R3--S02-RNAseq_S23_all.txt.summary
featureCounts	all_sections	DDB-PD-004-AMBR-R4--S10-RNAseq_S19	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-004-AMBR-R4--S10-RNAseq_S19_all.txt.summary
featureCounts	all_sections	DDB-I-SF-S1-001-A4-RNAseq_S14	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-I-SF-S1-001-A4-RNAseq_S14_all.txt.summary
featureCounts	all_sections	DDB-PD-004-AMBR-R3--S10-RNAseq_S18	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-004-AMBR-R3--S10-RNAseq_S18_all.txt.summary
featureCounts	all_sections	DDB-PD-004-AMBR-R6--S07-RNAseq_S12	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-004-AMBR-R6--S07-RNAseq_S12_all.txt.summary
featureCounts	all_sections	DDB-PD-004-AMBR-R4--S07-RNAseq_S10	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-004-AMBR-R4--S07-RNAseq_S10_all.txt.summary
featureCounts	all_sections	DDB-PD-004-AMBR-R5--S07-RNAseq_S11	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-004-AMBR-R5--S07-RNAseq_S11_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R2--S02-RNAseq_S22	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-005-AMBR-R2--S02-RNAseq_S22_all.txt.summary
featureCounts	all_sections	DDB-PD-004-AMBR-R7--S07-RNAseq_S13	/media/katherine/bb1/modulome/20201119_DDB2_part2/modulome-nextflow/work/d2/c4f55a2aad7822f1698ddedd11a3f7/featureCounts/DDB-PD-004-AMBR-R7--S07-RNAseq_S13_all.txt.summary
