Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-I-SF-S1-001-A4-RNAseq_S14	66.57104358550687	4083338	94.5	5796679.0	2.6021802356500334	76.40290323401399	51.0	133.85176281280542	18.181818181818183	6133805.0
DDB-PD-004-AMBR-R1--S10-RNAseq_S16	78.08923072159156	4236650	94.64	5134697.0	0.8130681470064034	79.04220329673089	50.0	140.79379864621865	27.27272727272727	5425396.0
DDB-PD-004-AMBR-R2--S10-RNAseq_S17	77.63703046281553	2974197	94.82	3632434.0	1.3819618969998122	72.79542031633832	51.0	136.18763528152652	18.181818181818183	3830900.0
DDB-PD-004-AMBR-R3--S10-RNAseq_S18	4.605135480956574	42001	4.97	45371.0	56.3700231048589	89.7562296679886	92.0	142.17793052331734	45.45454545454545	912047.0
DDB-PD-004-AMBR-R4--S07-RNAseq_S10	70.1718875680878	2898974	94.48	3903073.0	1.2450534847356183	74.04421473292238	51.0	130.79354248245141	18.181818181818183	4131247.0
DDB-PD-004-AMBR-R4--S10-RNAseq_S19	76.14742307650597	3932125	95.22	4917078.0	0.9130191470512485	76.40263993179772	51.0	134.559834247125	18.181818181818183	5163832.0
DDB-PD-004-AMBR-R5--S07-RNAseq_S11	76.49833211090808	4559934	94.37	5625409.0	1.1333979906882372	75.84970490309273	51.0	132.0565876082987	18.181818181818183	5960828.0
DDB-PD-004-AMBR-R5--S10-RNAseq_S20	76.10620921131614	4220705	94.09	5217783.0	1.2359725880998056	80.44814360513617	50.0	135.2182610327907	36.36363636363637	5545809.0
DDB-PD-004-AMBR-R6--S07-RNAseq_S12	65.43928869686104	3925788	94.7	5681164.0	11.70957277722074	76.57099309923825	51.0	131.83535445972998	18.181818181818183	5999130.0
DDB-PD-004-AMBR-R7--S07-RNAseq_S13	5.173999622177558	16707	6.51	21037.0	94.1181590432221	71.54904104328544	89.0	144.88843708482113	45.45454545454545	322903.0
DDB-PD-004-AMBR-R8--S07-RNAseq_S15	77.40809423844595	5330864	94.2	6487249.0	1.0614112854398374	78.07175938571208	51.0	135.91913123569617	18.181818181818183	6886701.0
DDB-PD-005-AMBR-R1--S02-RNAseq_S21	77.74339161130722	2796974	94.59	3402970.0	1.453955385578493	76.63666524115368	51.0	138.80521444256053	36.36363636363637	3597700.0
DDB-PD-005-AMBR-R2--S02-RNAseq_S22	77.73270371560511	3444703	95.08	4213525.0	0.7850949234464172	79.35345488405552	51.0	140.67053678777617	36.36363636363637	4431472.0
DDB-PD-005-AMBR-R3--S02-RNAseq_S23	77.94907416327078	3803087	95.17	4643316.0	0.8004615887270926	79.73004340737084	51.0	136.95881501261135	36.36363636363637	4878938.0
