Module	Section	Sample Name	Source
Rockhopper	all_sections	DDB1__HMP3396_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3396_11_M1_5h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3396_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3396_11_M2_16h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3397_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3397_03_M2_72h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3427_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3427_03_M1_5h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3396_03_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3396_03_M1_5h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3427_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3427_11_M1_5h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3427_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3427_03_M2_72h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3427_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3427_11_M2_16h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3396_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3396_03_M1_5h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3397_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3397_11_M2_16h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3427_11_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3427_11_M1_5h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3396_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3396_03_M2_72h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3397_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3397_03_M2_72h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3397_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3397_11_M2_16h_fixedconc__1_results/summary.txt
