Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-I-SF-S1-001-A8-RNAseq_S22	69.01473185468504	3920602	89.55	5087271.0	4.318967328683955	74.89787562542752	52.0	136.50374849119467	36.36363636363637	5680819.0
DDB-PD-019-1L-R28--S05-RNAseq_S1	36.258337095322865	1779028	53.04	2602337.0	3.997828948404901	72.70032876477478	61.0	137.06643221744062	36.36363636363637	4906535.0
DDB-PD-019-1L-R28--S06-RNAseq_S2	38.0508938371032	1775734	53.16	2480700.0	2.708766820805153	76.51328874084072	63.0	135.00103562791452	36.36363636363637	4666734.0
DDB-PD-019-1L-R28--S07-RNAseq_S3	26.57600559971384	1309125	40.73	2006424.0	2.6314002627705833	82.1367634719868	72.0	137.3356594422292	36.36363636363637	4925966.0
DDB-PD-019-1L-R28--S08-RNAseq_S4	23.810331332681628	650088	33.13	904470.0	3.6325843290151387	82.24236422971687	76.0	139.5617353111058	36.36363636363637	2730277.0
DDB-PD-019-1L-R28--S09-RNAseq_S5	50.93655038006698	2965392	70.74	4118217.0	4.829600227611643	79.69157307520575	51.0	131.5078650924973	36.36363636363637	5821737.0
DDB-PD-019-1L-R28--S10-RNAseq_S6	47.16223464945426	3023660	70.34	4509804.0	2.7235675524751946	81.13678632381067	51.0	130.41045023005873	36.36363636363637	6411189.0
DDB-PD-022-30L-R40--S03-RNAseq_S7	55.920393982899576	3150300	71.92	4051740.0	6.218541024058206	79.75137956018136	51.0	131.19950993548645	36.36363636363637	5633544.0
DDB-PD-022-30L-R40--S06-RNAseq_S8	46.739858534193004	2521721	64.59	3484556.0	7.258536608822699	78.01733734543805	50.0	131.76192248480416	36.36363636363637	5395226.0
DDB-PD-022-30L-R40--S11-RNAseq_S9	44.86743288055999	3081052	66.23	4548287.0	5.7226886709118325	83.6075501705581	50.0	137.70924005957758	36.36363636363637	6867012.0
DDB-PD-023-AMBR-R1--S02-RNAseq_S10	73.44934863919666	5717193	90.52	7046337.0	1.5627670274096555	78.10020216852467	51.0	137.33296843287738	18.181818181818183	7783858.0
DDB-PD-023-AMBR-R1--S07-RNAseq_S14	66.83213151091313	4152416	84.81	5269640.0	1.8303970437961588	76.14516558092042	54.0	138.1035525476956	36.36363636363637	6213203.0
DDB-PD-023-AMBR-R1--S10-RNAseq_S18	70.52670718056882	10931196	90.14	13971138.0	4.795938914577577	83.10205679867744	51.0	136.8900336665275	18.181818181818183	15499371.0
DDB-PD-023-AMBR-R2--S02-RNAseq_S11	64.71262770679908	4866807	84.84	6380568.0	8.80078061227029	78.50031199034748	54.0	137.38265973197778	36.36363636363637	7520645.0
DDB-PD-023-AMBR-R2--S07-RNAseq_S15	69.12913125946052	3897891	88.97	5016899.0	8.036277715209597	77.66987915545596	52.0	137.3041538050905	36.36363636363637	5638565.0
DDB-PD-023-AMBR-R2--S10-RNAseq_S19	67.84713457394463	4724063	89.01	6197734.0	1.670826952234876	79.98134350458916	52.0	136.88501514619685	36.36363636363637	6962804.0
DDB-PD-023-AMBR-R3--S02-RNAseq_S12	73.09795919787099	4833422	89.73	5932888.0	1.6603055623501277	76.64543282160528	52.0	137.6196394784047	36.36363636363637	6612253.0
DDB-PD-023-AMBR-R3--S07-RNAseq_S16	67.35182649472925	3991082	90.95	5389219.0	1.5890831126036071	75.61518905930788	51.0	136.56272501477457	18.181818181818183	5925722.0
DDB-PD-023-AMBR-R3--S10-RNAseq_S21	66.16462920879881	4456422	90.62	6103663.0	6.23365874215768	76.4957192931455	51.0	136.1048152777122	18.181818181818183	6735354.0
DDB-PD-023-AMBR-R4--S02-RNAseq_S13	68.58228401361342	5265959	89.7	6887676.0	4.768259050379572	77.70432244416637	52.0	137.59204462754033	36.36363636363637	7678308.0
DDB-PD-023-AMBR-R4--S07-RNAseq_S17	65.74469935206373	3984541	90.53	5486858.0	1.5616841114010789	74.81829277734644	51.0	137.64082924093498	18.181818181818183	6060627.0
DDB-PD-023-AMBR-R4--S10-RNAseq_S20	63.72426580093763	3748297	90.33	5313312.0	1.6634023919604188	78.42462356504724	52.0	135.78404217844917	36.36363636363637	5882056.0
