Module	Section	Sample Name	Source
featureCounts	all_sections	DDB-PD-036-AMBR-R23-S07	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R23-S07_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R21-S02	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R21-S02_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R23-S02	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R23-S02_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R13-S10	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R13-S10_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R19-S02	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R19-S02_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R20-S10	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R20-S10_all.txt.summary
featureCounts	all_sections	NGSDNA22-5_S77	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/NGSDNA22-5_S77_all.txt.summary
featureCounts	all_sections	NGSDNA22-3_S75	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/NGSDNA22-3_S75_all.txt.summary
featureCounts	all_sections	NGSDNA22-7_S79	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/NGSDNA22-7_S79_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R16-S10	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R16-S10_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R18-S10	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R18-S10_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R22-S02	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R22-S02_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R22-S07	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R22-S07_all.txt.summary
featureCounts	all_sections	NGSDNA22-6_S78	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/NGSDNA22-6_S78_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R14-S02	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R14-S02_all.txt.summary
featureCounts	all_sections	NGSDNA22-8_S80	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/NGSDNA22-8_S80_all.txt.summary
featureCounts	all_sections	DDB-PD-036-AMBR-R21-S07	/media/katherine/bb2/modulome/modulome/20210830_DDB/modulome-nextflow/work/c7/045e7f6765b3e0ac35d77495bb1e1a/featureCounts/DDB-PD-036-AMBR-R21-S07_all.txt.summary
