Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-PD-036-AMBR-R13-S02	78.25367613846078	4850864	95.15	5898112.0	14.37486008371827	77.415700395026	51.0	135.7057603482943	9.090909090909092	6198896.0
DDB-PD-036-AMBR-R13-S10	41.51461755441793	3482188	94.17	7898509.0	8.62959686428876	84.01929563940698	52.0	137.9499635187044	18.181818181818183	8387860.0
DDB-PD-036-AMBR-R14-S02	77.0168644039421	7590528	95.07	9369379.0	8.521032735843145	81.10929756298509	51.0	138.14951454340496	9.090909090909092	9855670.0
DDB-PD-036-AMBR-R14-S10	73.85461709601661	2435904	93.78	3093029.0	17.577483377028123	73.46351154678715	51.0	138.5675932815118	36.36363636363637	3298242.0
DDB-PD-036-AMBR-R15-S02	76.05271456373364	5484324	94.82	6837468.0	8.39600605550511	78.95413453573987	51.0	137.9848212797457	9.090909090909092	7211214.0
DDB-PD-036-AMBR-R15-S10	38.07834482423181	1753654	94.59	4356246.0	8.715837225421721	79.94787101130386	52.0	137.0544612566509	18.181818181818183	4605384.0
DDB-PD-036-AMBR-R16-S10	72.70217812933433	2036942	93.78	2627366.0	8.053373117216427	70.62360873424693	51.0	137.55810557784707	27.27272727272727	2801762.0
DDB-PD-036-AMBR-R17-S02	78.51821217582017	7383581	95.12	8945089.0	8.85307437221097	81.4134533281363	51.0	137.64382696343358	9.090909090909092	9403654.0
DDB-PD-036-AMBR-R17-S10	38.46223140721347	3129651	94.36	7678383.0	9.944214267307062	82.68855554991998	52.0	135.70092919382776	18.181818181818183	8136946.0
DDB-PD-036-AMBR-R18-S02	76.66143022311704	6676319	95.05	8278043.0	9.89616234019734	80.63370681822329	51.0	135.96845376713333	9.090909090909092	8708837.0
DDB-PD-036-AMBR-R18-S10	70.63611991398838	3982682	94.4	5322740.0	7.915248562993413	75.90354920566303	51.0	138.4774001349341	9.090909090909092	5638308.0
DDB-PD-036-AMBR-R19-S02	77.78125614567405	6782965	94.95	8280396.0	9.560440779082844	83.93755624874319	51.0	137.88879046254456	36.36363636363637	8720565.0
DDB-PD-036-AMBR-R19-S10	54.970391812337624	3556492	94.01	6082038.0	12.517401206008003	78.97346756269312	52.0	137.4420949415688	27.27272727272727	6469832.0
DDB-PD-036-AMBR-R20-S02	75.81887270424319	6165477	95.24	7744601.0	8.24514257358074	83.94457784737783	51.0	138.23843036947312	36.36363636363637	8131850.0
DDB-PD-036-AMBR-R20-S10	34.98037404756407	1510455	94.2	4067705.0	16.700322551149846	78.8453895065472	52.0	136.60688507452628	18.181818181818183	4318007.0
DDB-PD-036-AMBR-R21-S02	66.6147393696404	1680101	93.07	2347332.0	7.644518463953853	68.50319143682033	51.0	138.20539142529526	27.27272727272727	2522116.0
DDB-PD-036-AMBR-R21-S07	74.56079629288574	7044340	94.58	8935560.0	8.774040646857074	80.44240139773532	51.0	140.26984116903654	9.090909090909092	9447780.0
DDB-PD-036-AMBR-R22-S02	41.06433407127218	1182135	93.17	2682009.0	20.819753537495743	75.14414616758016	52.0	136.37962142451954	18.181818181818183	2878739.0
DDB-PD-036-AMBR-R22-S07	74.33256442863693	5616075	94.67	7153011.0	7.795719338087244	78.38033055591929	51.0	139.00824463663827	27.27272727272727	7555336.0
DDB-PD-036-AMBR-R23-S02	54.167328412873076	3141191	94.41	5475160.0	13.992765184863586	79.25617666423835	52.0	138.09219646455946	18.181818181818183	5799051.0
DDB-PD-036-AMBR-R23-S07	74.79399911263747	6663808	93.11	8295266.0	8.999316848184147	77.9081990443625	51.0	140.16661056580978	9.090909090909092	8909549.0
DDB-PD-036-AMBR-R24-S02	46.03647919852226	4341507	94.44	8906416.0	8.870404395576555	83.25112964503684	52.0	137.77420604034958	18.181818181818183	9430580.0
NGSDNA22-1_S73	72.98366777282112	942849	84.71	1094393.0	6.064078460374982	22.009000731380056	50.0	141.8410133272646	9.090909090909092	1291863.0
NGSDNA22-2_S74	74.04694196831343	1144919	85.66	1324533.0	5.939266286966277	28.213656581528156	50.0	142.0540917225184	9.090909090909092	1546207.0
NGSDNA22-3_S75	60.49913124854799	739568	70.13	857257.0	5.983407533188648	32.32605141960666	49.0	141.98359761265138	9.090909090909092	1222444.0
NGSDNA22-4_S76	73.69513995659486	1062171	85.51	1232487.0	5.912874182638015	24.355263649789237	50.0	142.10098910431108	9.090909090909092	1441304.0
NGSDNA22-5_S77	73.42700061087355	1304170	85.08	1511156.0	6.33107229184401	27.21090822350392	50.0	141.53717573734127	9.090909090909092	1776145.0
NGSDNA22-6_S78	73.54758447372691	1060590	85.3	1230027.0	6.015256542555894	24.08091006904756	50.0	142.0170382914276	9.090909090909092	1442046.0
NGSDNA22-7_S79	73.80548169535342	1289877	85.58	1495724.0	5.994087934920721	30.243308061280075	50.0	141.9742050992435	9.090909090909092	1747671.0
NGSDNA22-8_S80	73.52182570360986	1402731	85.29	1627326.0	6.056645205151138	31.550923379903438	50.0	141.87785751012495	9.090909090909092	1907911.0
