Unnamed: 0,sample_id,study,project_id,condition_id,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,Version,show_study,study_sort,tf_deg,KO_name,control_name,gene,category
ecoli_00001,control__wt_glc__1,Control,control,wt_glc,1,Sangwoo Seo,Sangwoo Seo,2013-04-17,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,No,,MiSeq,,2,,,control__wt_glc__1.bam,94.33,doi.org/10.1101/080929,GSE65643,1,SRX865357,SRR1787590,,paired-end,ILLUMINA,True,True,True,True,control_wt_glc,True,True,PRECISE 2.0,All Other Studies,1,False,,,,
ecoli_00002,control__wt_glc__2,Control,control,wt_glc,2,Sangwoo Seo,Sangwoo Seo,2013-04-17,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,No,,MiSeq,,2,,,control__wt_glc__2.bam,94.24,doi.org/10.1101/080929,GSE65643,1,SRX865358,SRR1787591,,paired-end,ILLUMINA,True,True,True,True,control_wt_glc,True,True,PRECISE 2.0,All Other Studies,1,False,,,,
ecoli_00003,fur__wt_dpd__1,Fur,fur,wt_dpd,1,Sangwoo Seo,Sangwoo Seo,2013-10-02,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,DPD (0.2mM),37,7,,Batch,0,No,,MiSeq,,2,,,fur__wt_dpd__1.bam,98.04,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469840,SRR1168135,,paired-end,ILLUMINA,True,True,True,True,fur_wt_dpd,True,True,PRECISE 2.0,All Other Studies,1,False,,,,
ecoli_00004,fur__wt_dpd__2,Fur,fur,wt_dpd,2,Sangwoo Seo,Sangwoo Seo,2013-10-02,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,DPD (0.2mM),37,7,,Batch,0,No,,MiSeq,,2,,,fur__wt_dpd__2.bam,98.3,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469841,SRR1168136,,paired-end,ILLUMINA,True,True,True,True,fur_wt_dpd,True,True,PRECISE 2.0,All Other Studies,1,False,,,,
ecoli_00005,fur__wt_fe__1,Fur,fur,wt_fe,1,Sangwoo Seo,Sangwoo Seo,2013-09-05,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,FeCl2 (0.1mM),37,7,,Batch,1.06,No,,MiSeq,,2,,,fur__wt_fe__1.bam,93.35,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469838,SRR1168133,,paired-end,ILLUMINA,True,True,True,True,fur_wt_fe,True,True,PRECISE 2.0,All Other Studies,1,False,,,,
ecoli_00006,fur__wt_fe__2,Fur,fur,wt_fe,2,Sangwoo Seo,Sangwoo Seo,2013-09-05,Escherichia coli K-12 MG1655,MG1655,M9,glucose(2),NH4Cl(1),O2,,FeCl2 (0.1mM),37,7,,Batch,1.06,No,,MiSeq,,2,,,fur__wt_fe__2.bam,92.38,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469839,SRR1168134,,paired-end,ILLUMINA,True,True,True,True,fur_wt_fe,True,True,PRECISE 2.0,All Other Studies,1,False,,,,
ecoli_00007,fur__delfur_dpd__1,Fur,fur,delfur_dpd,1,Sangwoo Seo,Sangwoo Seo,2013-10-02,Escherichia coli K-12 MG1655 del_fur,MG1655,M9,glucose(2),NH4Cl(1),O2,,DPD (0.2mM),37,7,Kanamycin (50 ug/mL),Batch,0,No,,MiSeq,,2,,,fur__delfur_dpd__1.bam,98.07,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469844,SRR1168139,,paired-end,ILLUMINA,True,True,True,True,fur_delfur_dpd,True,True,PRECISE 2.0,All Other Studies,1,True,fur_delfur_dpd,fur_wt_dpd,fur,Other Regulators
ecoli_00008,fur__delfur_dpd__2,Fur,fur,delfur_dpd,2,Sangwoo Seo,Sangwoo Seo,2013-10-02,Escherichia coli K-12 MG1655 del_fur,MG1655,M9,glucose(2),NH4Cl(1),O2,,DPD (0.2mM),37,7,Kanamycin (50 ug/mL),Batch,0,No,,MiSeq,,2,,,fur__delfur_dpd__2.bam,98.31,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469845,SRR1168140,,paired-end,ILLUMINA,True,True,True,True,fur_delfur_dpd,True,True,PRECISE 2.0,All Other Studies,1,True,fur_delfur_dpd,fur_wt_dpd,fur,Other Regulators
ecoli_00009,fur__delfur_fe2__1,Fur,fur,delfur_fe2,1,Sangwoo Seo,Sangwoo Seo,2013-09-05,Escherichia coli K-12 MG1655 del_fur,MG1655,M9,glucose(2),NH4Cl(1),O2,,FeCl2 (0.1mM),37,7,Kanamycin (50 ug/mL),Batch,0.62,No,,MiSeq,,2,,,fur__delfur_fe2__1.bam,92.8,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469842,SRR1168137,,paired-end,ILLUMINA,True,True,True,True,fur_delfur_fe2,True,True,PRECISE 2.0,All Other Studies,1,True,fur_delfur_fe2,fur_wt_fe,fur,Other Regulators
ecoli_00010,fur__delfur_fe2__2,Fur,fur,delfur_fe2,2,Sangwoo Seo,Sangwoo Seo,2013-09-05,Escherichia coli K-12 MG1655 del_fur,MG1655,M9,glucose(2),NH4Cl(1),O2,,FeCl2 (0.1mM),37,7,Kanamycin (50 ug/mL),Batch,0.62,No,,MiSeq,,2,,,fur__delfur_fe2__2.bam,93.24,doi.org/10.1038/ncomms5910,GSE54900,1,SRX469843,SRR1168138,,paired-end,ILLUMINA,True,True,True,True,fur_delfur_fe2,True,True,PRECISE 2.0,All Other Studies,1,True,fur_delfur_fe2,fur_wt_fe,fur,Other Regulators
