Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-I-SF-S1-001-A4-RNAseq2_S1	66.69825271700067	8147397	87.9	10736758.0	2.1460612370280083	81.7395085290751	51.0	136.0913666687733	36.36363636363637	12215308.0
DDB-PD-003-AMBR-R15--S07-RNAseq_S3	67.71743658028612	7933504	88.57	10376572.0	2.606118568266346	80.6828323592255	50.0	137.93665855782035	18.181818181818183	11715600.0
DDB-PD-004-AMBR-R3--S10-RNAseq2_S5	68.56799235246443	8295366	88.22	10672635.0	2.9488055704581098	80.77894432841373	50.0	138.87931557367057	18.181818181818183	12098015.0
DDB-PD-004-AMBR-R7--S07-RNAseq2_S4	72.15740196163839	7661792	87.93	9336383.0	1.8157190708618747	78.94376083823484	50.0	138.1669970282059	18.181818181818183	10618165.0
DDB-PD-005-AMBR-2--S07-RNAseq_S10	69.1212342240249	7928077	88.64	10167343.0	2.0399726603885724	79.75855983175668	50.0	136.45826723955594	18.181818181818183	11469814.0
DDB-PD-005-AMBR-3--S07-RNAseq_S11	68.55542612601221	9439374	88.85	12233376.0	1.831623800966152	83.70370425814716	51.0	136.5362879437506	36.36363636363637	13768967.0
DDB-PD-005-AMBR-5--S02-RNAseq_S12	71.6762428656434	8923417	87.98	10952745.0	2.4628858244181697	83.64270518315935	51.0	137.38840820471893	27.27272727272727	12449616.0
DDB-PD-005-AMBR-6--S07-RNAseq_S7	68.7448781341886	9438911	86.39	11862137.0	2.885660216615862	84.03657269981142	51.0	136.90517895103605	36.36363636363637	13730348.0
DDB-PD-005-AMBR-7--S02-RNAseq_S13	69.96671254753161	9421742	87.73	11813583.0	1.8761854985171342	81.53557948684565	51.0	136.88060264212888	18.181818181818183	13466035.0
DDB-PD-005-AMBR-7--S07-RNAseq_S8	70.64025735192139	10313977	88.27	12887573.0	2.1916764003165405	80.9719658821427	51.0	137.57485428616573	18.181818181818183	14600707.0
DDB-PD-005-AMBR-8--S02-RNAseq_S9	65.50361278229049	7381703	88.3	9950878.0	1.8535025600181454	81.91817629894516	50.0	136.37919448079245	18.181818181818183	11269154.0
DDB-PD-009-AMBR-R5--S10-RNAseq2_S6	72.10871094289253	7798578	88.85	9608742.0	1.9158078084804349	82.77516614352862	50.0	136.49935529530248	36.36363636363637	10815029.0
DDB-PD-009-AMBR-R9--S10-RNAseq_S2	67.14784952010784	7127387	88.56	9400509.0	1.9243025296698424	80.75778463470402	50.0	136.68386573872567	18.181818181818183	10614468.0
