Module	Section	Sample Name	Source
featureCounts	all_sections	DDB-PD-005-AMBR-R2--S10-RNAseq_S15	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R2--S10-RNAseq_S15_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R7--S10-RNAseq_S20	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R7--S10-RNAseq_S20_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R4--S10-RNAseq_S17	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R4--S10-RNAseq_S17_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R7--S02-RNAseq_S4	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R7--S02-RNAseq_S4_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R5--S10-RNAseq_S18	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R5--S10-RNAseq_S18_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R3--S10-RNAseq_S16	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R3--S10-RNAseq_S16_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R6--S10-RNAseq_S19	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R6--S10-RNAseq_S19_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R3--S07-RNAseq_S8	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R3--S07-RNAseq_S8_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R1--S07-RNAseq_S7	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R1--S07-RNAseq_S7_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R1--S02-RNAseq_S22	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R1--S02-RNAseq_S22_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R6--S02-RNAseq_S3	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R6--S02-RNAseq_S3_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R1--S10-RNAseq_S14	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R1--S10-RNAseq_S14_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R1--S07-RNAseq_S30	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R1--S07-RNAseq_S30_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R4--S07-RNAseq_S9	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R4--S07-RNAseq_S9_all.txt.summary
featureCounts	all_sections	DDB-I-SF-S1-001-A5-RNAseq_S24	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-I-SF-S1-001-A5-RNAseq_S24_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R2--S02-RNAseq_S23	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R2--S02-RNAseq_S23_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R5--S02-RNAseq_S2	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R5--S02-RNAseq_S2_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R5--S02-RNAseq_S25	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R5--S02-RNAseq_S25_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R8--S09-RNAseq_S34	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R8--S09-RNAseq_S34_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R7--S07-RNAseq_S33	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R7--S07-RNAseq_S33_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R5--S07-RNAseq_S10	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R5--S07-RNAseq_S10_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R5--S07-RNAseq_S31	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R5--S07-RNAseq_S31_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R7--S03-RNAseq_S27	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R7--S03-RNAseq_S27_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R7--S07-RNAseq_S12	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R7--S07-RNAseq_S12_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R8--S03-RNAseq_S28	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R8--S03-RNAseq_S28_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R4--S02-RNAseq_S1	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R4--S02-RNAseq_S1_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R8--S07-RNAseq_S13	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R8--S07-RNAseq_S13_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R8--S10-RNAseq_S21	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R8--S10-RNAseq_S21_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R6--S03-RNAseq_S26	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R6--S03-RNAseq_S26_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R6--S07-RNAseq_S11	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R6--S07-RNAseq_S11_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R6--S07-RNAseq_S32	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R6--S07-RNAseq_S32_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R2--S10-RNAseq_S36	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R2--S10-RNAseq_S36_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R1--S10-RNAseq_S35	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R1--S10-RNAseq_S35_all.txt.summary
featureCounts	all_sections	DDB-PD-006-AMBR-R9--S03-RNAseq_S29	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-006-AMBR-R9--S03-RNAseq_S29_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R2--S07-RNAseq_S6	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R2--S07-RNAseq_S6_all.txt.summary
featureCounts	all_sections	DDB-PD-005-AMBR-R8--S02-RNAseq_S5	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/featureCounts/DDB-PD-005-AMBR-R8--S02-RNAseq_S5_all.txt.summary
Bowtie 1	all_sections	DDB-PD-005-AMBR-R2--S10-RNAseq_S15	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R2--S10-RNAseq_S15_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R5--S02-RNAseq_S2	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R5--S02-RNAseq_S2_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R1--S10-RNAseq_S35	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R1--S10-RNAseq_S35_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R5--S07-RNAseq_S10	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R5--S07-RNAseq_S10_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R8--S02-RNAseq_S5	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R8--S02-RNAseq_S5_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R5--S07-RNAseq_S31	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R5--S07-RNAseq_S31_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R2--S10-RNAseq_S36	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R2--S10-RNAseq_S36_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R6--S02-RNAseq_S3	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R6--S02-RNAseq_S3_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R8--S10-RNAseq_S21	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R8--S10-RNAseq_S21_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R5--S10-RNAseq_S18	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R5--S10-RNAseq_S18_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R3--S07-RNAseq_S8	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R3--S07-RNAseq_S8_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R2--S07-RNAseq_S6	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R2--S07-RNAseq_S6_bowtie.txt
Bowtie 1	all_sections	DDB-I-SF-S1-001-A5-RNAseq_S24	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-I-SF-S1-001-A5-RNAseq_S24_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R1--S10-RNAseq_S14	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R1--S10-RNAseq_S14_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R7--S07-RNAseq_S12	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R7--S07-RNAseq_S12_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R7--S07-RNAseq_S33	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R7--S07-RNAseq_S33_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R3--S10-RNAseq_S16	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R3--S10-RNAseq_S16_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R6--S07-RNAseq_S32	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R6--S07-RNAseq_S32_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R5--S02-RNAseq_S25	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R5--S02-RNAseq_S25_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R8--S03-RNAseq_S28	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R8--S03-RNAseq_S28_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R9--S03-RNAseq_S29	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R9--S03-RNAseq_S29_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R1--S02-RNAseq_S22	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R1--S02-RNAseq_S22_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R8--S09-RNAseq_S34	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R8--S09-RNAseq_S34_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R8--S07-RNAseq_S13	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R8--S07-RNAseq_S13_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R7--S02-RNAseq_S4	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R7--S02-RNAseq_S4_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R1--S07-RNAseq_S7	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R1--S07-RNAseq_S7_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R6--S10-RNAseq_S19	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R6--S10-RNAseq_S19_bowtie.txt
Bowtie 1	all_sections	DDB-PD-005-AMBR-R4--S07-RNAseq_S9	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-005-AMBR-R4--S07-RNAseq_S9_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R7--S03-RNAseq_S27	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R7--S03-RNAseq_S27_bowtie.txt
Bowtie 1	all_sections	DDB-PD-006-AMBR-R6--S03-RNAseq_S26	/media/katherine/bb1/modulome/20201127_DDB3/modulome-nextflow/work/f6/2143c0408944ba1cfcd972507315b7/bowtie/DDB-PD-006-AMBR-R6--S03-RNAseq_S26_bowtie.txt
