Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-I-SF-S1-001-A5-RNAseq_S24	61.69809632766371	2275833	90.65	3343862.0	3.151032579754439	66.19184057023634	52.0	119.67325641289791	36.36363636363637	3688660.0
DDB-PD-005-AMBR-R1--S07-RNAseq_S7	55.88435050056948	1008793	86.18	1555673.0	49.29033722294814	63.216672596033085	54.0	123.18916108631777	36.36363636363637	1805144.0
DDB-PD-005-AMBR-R1--S10-RNAseq_S14	66.04932704723292	2189841	90.99	3016750.0	5.287205384138837	69.6219514982875	52.0	134.309176124119	36.36363636363637	3315463.0
DDB-PD-005-AMBR-R2--S07-RNAseq_S6	51.648232817320725	611356	79.05	935723.0	75.31907219588949	55.84893331571649	58.0	123.71212443777604	36.36363636363637	1183692.0
DDB-PD-005-AMBR-R2--S10-RNAseq_S15	71.28858923692837	1910850	93.1	2495394.0	1.47041259933119	68.11532387271214	51.0	134.23193255741683	18.181818181818183	2680443.0
DDB-PD-005-AMBR-R3--S07-RNAseq_S8	50.11296300137595	579815	76.49	884957.0	2.023427917537827	60.13478312683846	59.0	124.16025275363522	36.36363636363637	1157016.0
DDB-PD-005-AMBR-R3--S10-RNAseq_S16	65.51851825389923	2659358	91.52	3714757.0	2.8733712383597236	72.92181864533055	52.0	134.295430261243	36.36363636363637	4058941.0
DDB-PD-005-AMBR-R4--S02-RNAseq_S1	62.47089757654529	2231646	89.07	3181678.0	30.714855476097885	66.76294922239308	53.0	130.25769441902506	36.36363636363637	3572297.0
DDB-PD-005-AMBR-R4--S07-RNAseq_S9	72.56534040080507	1366811	92.83	1748480.0	14.52316943880518	68.05220944485791	51.0	135.87338968410333	36.36363636363637	1883559.0
DDB-PD-005-AMBR-R4--S10-RNAseq_S17	63.840006643897475	1537411	87.48	2106599.0	2.389149775148468	72.21909024921294	51.0	133.4229816566143	36.36363636363637	2408225.0
DDB-PD-005-AMBR-R5--S02-RNAseq_S2	57.79146774922421	845321	77.4	1132133.0	30.80110531206503	59.56846711504618	59.0	129.33837625939267	36.36363636363637	1462709.0
DDB-PD-005-AMBR-R5--S07-RNAseq_S10	61.36338153950257	1247817	76.83	1562351.0	2.490741160448282	51.59603893571893	52.0	119.64350219917698	36.36363636363637	2033488.0
